,sentence
2296,‘네가 빠진 세계’는 악플에 시달리던 국민 아이돌 유제비가 웹소설 속으로 빠져 새로운 삶의 의미를 깨닫는 학원 판타지 로맨스 드라마다.
2297,그 속에서 각자 자기만의 가진 문제를 더욱 건강한 방법으로 헤쳐 나갈 수 있는 고민을 함께해보고 싶었다며 “가짜뉴스에 시달리는 아이돌 유제비라는 인물이 소설 속 캐릭터와 만나고 성장하게 된다.
2298,그 과정에서 현실의 어려움을 해결해갈 수 있는 내면의 힘을 키워가는 모습을 보여주고 이에 시청자들이 자신을 대입해서 보지 않을까라고 밝혔다.
2299,나나는 “현실과 소설 속 서로 다른 두 가지 캐릭터를 넘나드는 부분이 고민이었고 어려웠다.
2300,다만 그 사이에서 미묘한 차이를 주려고 했다며 “유제비처럼 고충을 겪은 적은 없어서 그런 점은 잘 모르겠지만 아이돌로서의 생활이나 활동은 익숙해서 촬영하면서 편했던 것 같다고 촬영 소감을 전했다.
2301,그는 “제수오는 겉으로는 차갑고 무뚝뚝한 성격인데 속은 여리고 정도 많은 따듯한 캐릭터라고 생각한다며 “그래서 끌렸다.
2302,이 매력적인 캐릭터를 연기해 표현해보고 싶다는 생각이 들어서 망설임 없이 출연을 결심했다고 말했다.
2303,캐릭터 설정 중 사대천왕이라는 부분이 부담스럽진 않았냐는 말에 김재원은 “사대천왕에 대한 부담감보단 기준이 궁금했다.
2304,앞서 김재원은 드라마 ‘우리들의 블루스’에서 차승원 아역으로 출연하며 ‘첫사랑 기억 조작남이라는 별명도 얻었다.
2305,이번 작품 역시 많이 노력한 만큼 설렘 포인트가 많길 바란다며 기대감을 높였다.
2306,손 PD는 ’네가 빠진 세계‘만의 차별점에 대해 “익숙한 설정에 변주를 준 점이 저희만의 차별점이다.
2307,익숙한 하이틴 드라마와 남자 주인공 여자 주인공 그리고 악녀 무리 등이 많이 나오는데 익숙한 설정을 보면서 느낄 재미가 분명히 있을 거다.
2308,그 속에서도 주인공이 악녀에 빙의하는 등 변주를 주고자 노력했다고 설명했다.
2309,끝으로 금동현은 “또래 친구들이 많은 문제를 해결해가는 과정을 지켜봐 주시면 좋겠다고 나나는 “하이틴 로맨스 소설인 만큼 로맨스에도 집중해주시면 좋을 것 같다.
2310,화려함 속에도 아픔이 있는 유제비가 마음을 열어가는 과정도 봐주시면 감사하겠다며 마무리했다.
2311,슈룹 윤상현 신인 배우 윤상현이 안정적인 연기력과 뛰어난 캐릭터 소화력을 자랑하며 로맨틱 금쪽이 무안대군으로 눈도장을 찍었다.
2312,슈룹이 데뷔 후 첫 브라운관 진출작인 윤상현은 신인답지 않은 안정적인 연기력으로 호평을 끌어내는데 성공했다.
2313,무안대군은 익살스러우면서도 엉큼함 넘치는 로맨티스트지만 늘 말썽을 부리는 사고뭉로 윤상현은 밉지 않은 능청 연기로 무안대군을 풀어내며 호감 가는 캐릭터를 만들어냈다.
2314,거침없는 입담에 반전 있는 효심 형제들과의 깊은 우애를 가진 사랑둥이이자 로맨틱 금쪽이로 강한 인상을 남긴 무안대군.
2315,또한 첫 회부터 강한 존재감을 보여준 배우 윤상현이 앞으로 그려갈 무안대군에 대한 기대 역시 높아지고 있다.
2316,슈룹은 자식들을 위해 기품 따윈 버리고 사고뭉치 왕자들을 위해 치열한 왕실 교육 전쟁에 뛰어드는 중전 화령의 파란만장 궁중 분투기를 그리는 드라마다.
2317,베트남 당국 월남전 왜곡했다 방영 중단 요청 /tvN 드라마 작은 아씨들 포스터tvN 드라마 작은 아씨들이 베트남 넷플릭스에서 상영이 중단됐다.
2318,베트남 전쟁을 왜곡했다는 이유로 베트남 당국이 방영 중단을 요청한데 따른 것이다.
2319,정서경 극본 김희원 연출의 드라마 작은 아씨들은 가난하지만 우애 있게 자란 세 자매가 대한민국에서 제일 부유하고 유력한 가문에 각자의 방식으로 맞서는 이야기를 그렸다.
2320,이 장면이 공개되자 베트남 일부 매체는 해당 드라마가 베트남전에 출전했던 한국군의 범죄를 찬양한다고 비판 보도했다.
2321,베트남 현지 누리꾼들도 이 작품을 보이콧 하지 않으면 또 이런 일이 생길 것 사과하라 이해할 수 없다 등의 반응으로 강하게 비판했다.
2322,베트남 넷플릭스는 전에도 베트남 정부의 요청에 따라 작품을 삭제한 바 있다.
2323,기존에 삭제된 작품들은 대부분 중국과 베트남이 영유권 분쟁을 벌이고 있는 남중국해를 중국 영토로 표현한 작품들이다.
2324,베트남 넷플릭스 삭제와 관련해 작은 아씨들의 제작사 스튜디오드래곤은 이날 작은 아씨들에서 다뤄진 일부 설정 관련 우려에 대해 말씀드린다며 향후 콘텐츠 제작에서 사회적·문화적 감수성을 고려해 더욱 주의를 기울이겠다고 사과했다.
2325,최근 K-콘텐츠가 전 세계적으로 각광 받는 가운데 현지 정서를 거스른 스토리 전개 등으로 논란을 일으킨 사례가 이어지고 있다.
2326,수리남은 남미 국가 수리남을 장악한 무소불위의 마약 대부로 인해 누명을 쓴 한 민간인이 국정원의 비밀 임무를 수락하며 벌어지는 이야기를 그린 작품으로 수리남에서 마약밀매조직을 만든 한국인 마약왕 조봉행 사건을 바탕으로 제작됐다.
2327,(엑스포츠뉴스 이예진 인턴기자) 호적메이트 이경규가 딸 이예림이 출연한 드라마를 안 봤다고 전하며 이유를 밝혔다.
2328,이날 이경규와 이예림은 심야괴담회 녹화에 앞서 출연진들에게 인사를 건넸다.
2329,만나서 긴장하지 말고 재밌게 하자고 하면 되는데라고 말하며 김구라 성대모사를 해 웃음을 안겼다.
2330,이후 이예림은 녹화에 들어갔고 이경규는 녹화 내내 모니터 앞을 떠나지 않는 모습을 보였다.
2331,김정은은 이경규에게 동반 출연 외에 현장에서 지켜본 것은 처음이시냐고 물었고 이경규는 그렇다고 답했다.
2332,이경규는 이예림의 드라마를 안 본 이유에 대해 보게 되면 연기를 한 두 마디 지적할까 봐.
2333,김정은은 귀찮아서 안 보신 거냐라며 농담했고 이경규는 그런 것도 있겠죠라고 답해 웃음을 자아냈다.
2334,이경규는 이예림에게 오늘 심야괴담회 와서 왜 이 프로그램 좋아하는지 알았다.
2335,영상에서 남궁민은 진아름과 식사를 하는 도중 네가 나한테 해줄 수 있는 게 뭐가 있는데?라고 물었다.
2336,그러면서 남궁민은 나는 네가 해줬으면 하는 게 있는데 들어줄 거야?라고 말했고 진아름은 뭔데?
2337,뉴스엔 박아름 기자 인도네시아 인기 웹툰 ‘피르고와 스파클링스 (Virgo and the Sparklings)’가 국내에서 드라마화 된다.
2338,‘피르고와 스파클링스’는 소리와 음성의 색을 볼 수 있는 초능력을 가진 ‘리아니’가 그녀의 친구인 ‘모니카’와 ‘우시’와 함께 피르고와 스파클링스라는 밴드를 결성 마스크와 코스튬으로 정체를 감춘 그들이 밴드 오디션 프로그램에 참여하여 스타덤에 오르기까지 여러 장애물과 빌런들에 맞서고 히어로로 거듭나는 로맨틱 판타지물이다.
2339,인도네시아 아이돌 출신 배우 아디스티 자라와 배우 브라이언 도마니가 출연하고 부밀랑깃 시네마틱 유니버스 일부로 제작되는 그룹 장편 영화로 제작하고 있다.
2340,이에 HB엔터테인먼트 문보미 대표는 “동양판 마블 세계관을 구축한 글로벌 웹툰 히어로물의 한국 드라마화 제작에 대해 기쁘게 생각한다며 “향후 좋은 시리즈물을 만들기 위해 최선을 다하겠다고 전했다.
2341,부밀랑깃 CEO 비스마르카 커니아완(Bismarka Kurniawan) 대표는 이번 “파트너십은 한국 드라마 시리즈로 각색하는 최초의 인도네시아 IP로서의 이정표라며 기대감을 드러냈다.
2342,(사진부밀랑깃 ‘피르고와 스파클링스 (Virgo and the Sparklings)’ 제공)
2343,JTBC ‘재벌집 막내아들’‘재벌집 막내아들’이 눈 뗄 수 없는 강렬한 서사를 예고했다.
2344,송중기 이성민 신현빈의 깊이감 있는 목소리로 엿보는 ‘재벌집 막내아들’의 서막에 궁금증이 증폭된다.
2345,공개된 ‘시놉시스 펼치다’ 티저 영상은 송중기 이성민 신현빈의 밀도 높은 낭독을 고스란히 담아내고 있다.
2346,한 줄씩 나아갈수록 고조되는 감정은 그 자체로 한편의 영화 같은 분위기를 자아내며 보는 이들을 흡인한다.
2347,처음 이들은 “이 이야기는 흙수저로 태어나 재벌가의 노예가 되어 목숨을 바친 사람의 복수극이다라며 앞으로 펼쳐질 극의 시작점을 짚어낸다.
2348,그러나 이는 곧바로 “재벌집의 막내아들로 태어나 아귀 같은 탐욕으로 기업을 삼키는 이야기다라며 뒤집힌다.
2349,과연 복수와 탐욕 중 윤현우 그리고 진도준을 관통하게 될 단어는 무엇일까.
2350,JTBC ‘재벌집 막내아들’이어진 “그를 움직이는 것은 처절한 복수심일까 아니면 그저 추악한 인간의 욕망일까와 “다시 태어난다는 것은 축복일까 아니면 또다른 악몽일까라는 심오한 물음들 역시 두 번째 삶을 살게 된 그의 선택이 무엇일지 대답을 재촉한다.
2351,송중기는 재벌집의 충직한 비서 ‘윤현우’와 재벌집 막내아들 ‘진도준’을 연기한다.
2352,순양가의 전방위 해결사였던 윤현우는 억울한 누명을 쓰고 버려진 뒤 순양가의 막내아들 진도준으로 회귀해 복수를 위한 치열한 승계 전쟁에 뛰어든다.
2353,JTBC ‘재벌집 막내아들’이성민은 순양그룹의 총수이자 황제로 군림하는 ‘진양철’로 분한다.
2354,‘순양가의 저승사자’라는 별칭을 가진 그는 정의를 향한 집요함과 끈기로 이들 일가를 파고들기 시작한다.
2355,디오가 부른 ‘Bite’는 물불 가릴 것 없이 한입 베어 물고 삼켜내겠다는 강렬한 메시지를 담고 있어 극의 주인공인 진정(도경수 분)과 곡의 케미 또한 잘 드러난다.
2356,주인공 ‘진정’역을 맡은 도경수의 거친 듯 섬세한 음색과 뛰어난 가창력이 빛을 발하여 곡의 매력을 더할 예정이다.
2357,정의를 위해 싸우고 불의에 참지 않는 감정을 느끼는 도경수는 OST를 직접 부르며 강렬한 에너지의 정점을 찍는다.
2358,이번 ‘진검승부’ OST 제작은 파괴연구소와 프리즘필터가 협력하여 작업한 세 번째 프로젝트다.
2359,인기 카카오웹툰 ‘너를 만나다’와 ENA 드라마 ‘굿잡’ OST 제작에 이어 드라마 ‘진검승부’의 음원을 담당했다.
2360,극의 분위기를 담은 음원 제작으로 방송 첫 주부터 KBS 수목드라마 최고 시청률을 기록하는 등 드라마의 인기에 힘을 실었다.
2361,다른 종목들도 많은데 굳이 씨름을 만능 스포츠맨 명분 하나 때문에 섭외하신 게 아닌가 한다고 운을 뗐다.
2362,곰곰이 생각해보니까 씨름이 물론 힘이 중요하기는 하지만 기술도 중요하지 않나.
2363,나같은 사람도 힘이 세고 체격 좋은 사람을 이길 수 있다면 각본 없는 드라마를 보여줄 수 있지 않나 싶다.
2364,씨름의 제왕은 최초의 여성 씨름 예능으로 주목 받은 ‘씨름의 여왕’에 이은 남자 씨름 버라이어티이자 모래판 위 남자들의 리얼 격투 서바이벌.
2365,(사진tvN STORY &amp; ENA 씨름의 제왕 제작발표회 생중계 캡처)
2366,/사진진아름 인스타그램 온라인커뮤니티 결혼식을 올린 배우 남궁민과 진아름의 프러포즈 현장이 공개됐다.
2367,영상 속 남궁민은 진아름과 식사 도중 나는 네가 해줬으면 하는 게 있는데 들어줄 거야?라고 말했다.
2368,말해봐라고 하자 남궁민은 자리에서 일어나 무릎을 꿇어 진아름과 눈을 맞췄다.
2369,그러자 진아름은 한 치의 망설임 없이 응이라고 말했고 남궁민은 진지한 목소리로 진짜지라고 재차 물었다.
2370,일상 속 대화로 생각하다 진지한 분위기에 놀란 진아름은 뭐야라며 토끼 눈을 떴다.
2371,이에 프러포즈임을 직감한 진아름은 눈물을 참다가 남궁민의 볼을 쓰다듬었다.
2372,결국 그는 고개를 숙이고 울며 청혼을 받았고 이 영상을 본 하객석에서는 환호와 박수가 터져나왔다.
2373,또한 안방극장을 영화관으로 만들 TV시네마 ‘귀못’ 박하나 ‘유포자들’ 박성훈의 열연이 돋보이는 스토리로 본 방송을 더욱 기다려지게 한다.
