,sentence
3324,서주향(이하 서): 요즘으로 치면 붐업 텐션 올리고 분위기 살리고 전환하는 느낌이죠.
3325,만약 양반의 이름이 홍길동이면 홍길동이라고 부르는 게 아니라 통칭해서 어르신 선생님 요런 식으로 부르는 형태로 풍자했어요.
3326,사실 공연자의 입장에서 생각해보면 덧뵈기 하나 가지고 너무 오래 하면 지루하잖아요.
3327,덜미는 사람이 나오지 않고 인형이 나오다 보니까 조금 더 노래나 소리 등이 많아요.
3328,안성 바우덕이 풍물단에서 징을 연주하는 김동규 단원은 상설공연에서 멋진 말솜씨를 뽐내는 사회자로도 활약한다.
3329,놀이패들이 돌아다니다가 보니 안성에 있으면 한양 가기도 좋고 화성 가기도 좋고 밑으로 충남 바닷가에 있는 성도 가기가 좋았고 때문에 안성에 터를 잡은 거죠.
3330,김: 지금 현 상황에서 가장 다르다고 한다면 상설공연을 운영하는 점이에요.
3331,날짜와 시간을 정해 주말마다 공연하고 공연장을 전문적으로 운영하는 유일한 단체라고 생각해요.
3332,서: 저희의 주된 목적은 바우덕이를 기리는 것도 있어서 바우덕이가 처음 사당패에 들어가 꼭두쇠가 되고 그런 과정을 스토리화 해서 뮤지컬 식으로 공연이 딱 정립된 게 가장 큰 차이점 같아요.
3333,더 많은 여자 후배들이 생겨 바우덕이의 명맥을 잇고 여성 어름산이로서 좋은 선례를 남기고 싶다는 서주향 단원.
3334,더 많은 여자 후배들이 생겨 바우덕이의 명맥을 잇고 여성 어름산이로서 좋은 선례를 남기고 싶다는 서주향 단원.
3335,초등학교 입학을 앞두고공연을 보러 갔다가 무동놀이에 투입되며 풍물단에 들어가게 됐죠.
3336,‘하니까 되네?’ 하는 신기함에 빠졌고 나도 모르게 운명적으로 줄을 타고 있었죠.
3337,단원마다 다르지만 저 같은 경우는 사회를 보다 보니까 외부로 초청공연을 가게 되면 거기에 대한 정보를 미리 외우고 그 동네 사투리도 배우고 그런 식으로 준비를 많이 하죠.
3338,물론 중간에 즉흥일 때도 있지만 기본적으로 공연 직전까지 재담을 외우다가 올라가고 그런 게 있어요.
3339,서: 비가 오거나 바람이 분다든가 그런 날씨 영향을 많이 받는데 아직까지 크게 실수한 건 없는 것 같아요.
3340,컨디션에 따라 영향도 받는데 만약 관객들이 박수를 많이 안 치면 또 다운되거든요.
3341,아무래도 공연자다 보니까 관객들이 웃고 가면 뿌듯한데 반응이 좀 안 좋으면 그거를 털어내기가 쉽지는 않죠.
3342,김: 체력적으로 힘들고 공연에 에너지를 많이 소비하다 보니까 에너지를 받으면서 하면 좋은데 가끔 무슨 시상식 분위기처럼 조용한 경우가 있어요.
3343,어릴 때부터 줄타기를 했던 여성 어름산이 서주향 단원은 상설 공연에서 바우덕이 역할로 큰 사랑을 받고 있다.
3344,어릴 때부터 줄타기를 했던 여성 어름산이 서주향 단원은 상설 공연에서 바우덕이 역할로 큰 사랑을 받고 있다.
3345,나는 그냥 흘러가는 사람이지만 기억해 주는 사람들이 있구나 이걸 좀 더 오래 해야 되겠다 그런 생각을 많이 하죠.
3346,그중에서도 일본 공연을 갔을 때 말이 안 통해서 한국 정서의 재담이 먹힐까 고민이 되게 많았죠.
3347,물론 통역이 있었지만 제가 간단한 말을 일본어로 했는데 어떤 거를 전달하고자 하는지 이해해주시고 말이 안 통하지만 소통이 된다는 점에서 엄청 희열과 보람을 느꼈어요.
3348,저는 스스로 딴따라라고 표현하는데 간혹 술자리나 그런 자리에서 ‘딴따라 해서 밥 먹고 사냐’는 그런 질문을 받으면 요즘 말로 현타가 오기도 하죠.
3349,다만 너무 어렸을 때부터 이거 하나만 해오다 보니까 좀 다양한 직업이나 경험을 해봤으면 어땠을까 싶어요.
3350,내가 이것만 할 수 있는 게 아니고 다른 것도 해볼 수 있지 않을까 그것도 잘할 텐데 그런 생각이 들 때 아쉽긴 해요.
3351,남사당놀이를 지키고 계승하는 일에 자부심을 느끼고 많은 사람에게 알리기 위해 오래 무대에 서고 싶다는 김동규 단원.
3352,지키고 계승하는 게 당연하기 때문에 오히려 큰 의미를 부여하지 않는 것 같아요.
3353,내가 이걸 이어가고 있다는 자부심보다 내가 그만두면 다음에 할 사람이 없다는 게 걱정이죠.
3354,어떻게 하면 다음 사람이 좀 더 수월하게 이 길을 올 수 있을까 여자 어름산이로서 더 많은 후배들이 있어야 이게 끊이지 않을 텐데 걱정이 되더라고요.
3355,서: 아까도 말씀드렸는데 여성 줄 타는 사람으로서 이 길을 언제까지 갈 수 있는지 지금 가늠할 수가 없거든요.
3356,기술 쪽으로는 선례가 거의 없어서 제가 만약 결혼하고 아기를 낳은 후에도 줄타기를 지금처럼 할 수 있을까.
3357,제가 좋은 선례가 돼야 한다는 부담감이 있기 때문에 플레이어로서 좀 더 오래 하고 싶다는 목표가 있어요.
3358,아찔하게 줄을 타는 모습을 볼 때는 조마조마했고 버나돌리기를 하는 모습은 신기하면서도 대단하다고 생각했어요.
3359,상모를 돌리면서 꽹과리‧징‧장구‧북을 연주하며 여러 단원이 쌩쌩 도는 모습에서 멋진 가락이 느껴지며 신나는 기분이 들었어요.
3360,취재 전에는 남사당놀이에 대해 잘 알지 못했었는데 이번 인터뷰를 통해 많은 사실을 알게 됐죠.
3361,우리의 소중한 무형문화재 남사당놀이에 대해 큰 관심을 갖게 되었고 많은 사람이 관심을 갖고 많이 봤으면 좋겠다는 생각이 들었어요.
3362,남성들로 이루어진 유랑예술인집단이지만 바우덕이라는 사람은 여성으로서 유랑단을 이끌었죠.
3363,남성들 사이에서 여성으로서 어떻게 꼭두쇠(우두머리)가 되었을까 몹시 궁금했어요.
3364,공연은 신명 나는 풍물놀이나 아슬아슬한 줄타기 등으로 이루어져 보는 내내 흥미진진했고 줄에서 혹시 떨어질까 조마조마한 마음으로 관람했습니다.
3365,줄타기는 균형을 잡아서 앞으로 걷는 것이 힘들었으며 버나돌리기는 제 생각보다 잘 돌아가서 너무 신났죠.
3366,예전엔 남사당패가 전국을 돌아다니며 공연해서 신나기도 하겠지만 집 없이 전국을 돌아다닌다는 것이 힘들기도 했겠다는 생각이 들었어요.
3367,K-POP을 사랑하는 저에게 흥이 많았던 조선 시대 사람들의 감성이 그대로 이어졌나 봐요.
3368,조선의 백성들은 줄타기 풍물놀이 같은 전통놀이를 즐기면서 농사지을 때 쌓였던 피로를 풀었다고 해요.
3369,떨어질락 말락 아슬아슬했던 줄타기와 신나는 노래에 맞춰 상모를 돌리면서 재주를 부리던 풍물놀이는 아찔해서 손에 땀을 쥐고 볼 정도였답니다.
3370,남사당놀이 체험도 해봤는데 막상 버나돌리기와 줄타기를 해보니 너무 어렵고 줄에서는 무서웠지만 하늘을 나는 것처럼 신이 났어요.
3371,앞으로 남사당패가 K-POP처럼 세계에 진출해서 우리 문화가 얼마나 신나는지 세계에 알리면 좋겠어요.
3372,사랑방에 이어 하숙집으로까지 불리게 된 찬또 하우스 이야기 친구들을 위해 아낌없이 요리하고 나눠주는 이찬원의 모습이 유쾌한 웃음을 선사할 전망이다.
3373,이날 공개된 VCR 속 이찬원은 다소 피곤한 듯한 모습으로 잠에서 깨 하루를 시작했다.
3374,전날 밤의 상황을 보여주듯 거실에는 야식을 먹고 미처 치우지 못한 잔해들이 남아있어 의문을 자아냈다.
3375,이찬원이 한참 요리에 집중한 가운데 갑자기 방문이 열리더니 방에서 누군가가 등장했다.
3376,하나둘씩 기상을 마치자 세 명의 친구가 거실에 옹기종기 모여 이찬원의 아침 밥상을 기다렸다.
3377,이 광경에 ‘편스토랑’ 식구들은 “하숙집 거실 느낌 아니냐며 웃음을 터트렸다.
3378,하숙생들을 위해 부지런히 요리하는 이찬원의 모습은 정 넘치는 하숙집 주인장의 모습 그 자체였다.
3379,스페셜MC로 출연한 강남은 “결혼 전 이찬원과 친했다면 매일 이찬원 집에 갔을 것이라며 아쉬워하면서도 “아이돌들은 이찬원 집 출입금지해야 하는 거 아니냐.
3380,DonBelle필리핀 가수 겸 배우 DonBelle가 아이돌픽 위클리 투표 최다 득표를 했다.
3381,트로트 아이돌 답게 다양한 영역에서 활발하게 활동하고 있는 이찬원은 끊임없이 영역을 확장해 나가며 자신만의 캐릭터를 구축 앞으로 행보에 기대감을 높이고 있다.
3382,한편 스타랭킹은 팬들이 직접 자신의 최애 스타에 투표해 순위를 결정하는 랭킹 투표다.
3383,공개된 사진은 검은색 민소매 옷을 입고 거울 셀카를 찍고 있는 태연의 모습.
3384,태연은 머리를 양갈래로 깜찍하게 묶은채 남다른 인형 미모를 자랑하고 있다.
3385,여전히 아이돌을 좋아하며 변함없는 모습을 보여준 그는 구입한 세븐틴의 굿즈를 자랑하는가 하면 최근 크래비티를 좋아하기 시작했다는 근황을 들려줘 폭소를 유발했다.
3386,영숙은 “방송까지 나갔다 왔으니 (부모님에게) 제가 이제 시집가라는 소리 하지 말라고 했다며 “그래서 반년 정도 그런 소리를 안하셨는데 지금은 약발이 떨어져서 조금씩 하신다고 전했다.
3387,그는 “여중 여고를 다니다보니 자연스레 애들끼리 모여 (아이돌) 영상을 보고 뭉쳐 지내다보니 덕질이 자연스럽게 체득돼 제 생활의 일부가 됐다라며 “저는 K팝 마스터라고 자부심을 드러냈다.
3388,또 “덕질은 제 삶의 원동력이라며 “처음에 공부를 하게 만들어준 원동력이기도 하고 서울에 가고 싶다고 생각했던 때도 일할 때도 항상 노래를 듣고 있다.
3389,연애를 할 생각이 있냐는 제작진의 질문에 영숙은 “좋은 사람 있으면 한다면서도 “연애 안하니까 이렇게 하고 싶은 거 실컷 하며 지내는 거다.
3390,스스로 찾는 노력을 포기한 거지 하기 싫은 건 아니다라고 답해 눈길을 끌었다.
3391,급성 알코올중독은 짧은 시간 내에 많은 양의 알코올을 섭취해 나타나는 육체적 심리적 이상 반응이다.
3392,일반적으로 보행이 어려워지고 돌발 행동을 하거나 성적 또는 공격적 충동을 느끼는 등의 변화가 나타난다.
3393,앞서 그는 자신의 인스타그램과 방송 프로그램 등을 통해 혼자 술 마시는 일상을 수차례 공개하며 애주가 면모를 보여왔다.
3394,김재중은 강남구청 사거리에 있는 포장마차에 혼자 들어가서 소주 한 병을 병나발 불면서 원샷했다며 그런데 갑자기 위경련이 온 거다.
3395,김재중은 방송 촬영이 마무리되자 PD님들 가시고 우리끼리 술 더 마시면 안 되냐고 요청했고 두 사람은 술자리를 이어갔다.
3396,본격적인 그림 그리기에 앞서 유기견 보호센터를 찾은 프로미스나인은 강아지들에게 직접 간식도 주고 놀아주며 교감하는 시간을 가졌다.
3397,밝아 보이지만 아픔이 있는 강아지들의 모습과 안타까운 사연에 눈물을 보인 멤버들은 강아지들이 좋은 가족을 만날 수 있도록 프로필 사진 제작에 열정적으로 나섰다.
3398,자신의 반려견 역시 식용견 사육장에서 구조되었다고 밝힌 새롬은 많은 분들이 이렇게 사랑스러운 아이들이 있다는 걸 알아주셨으면 좋겠다고 전했고 나경은 마음이 몽글몽글한 느낌이다 영감을 받았다고 전했다.
3399,하영 역시 오자마자 울컥했는데 같이 있으면서 행복으로 변했다 강아지들을 위해 그림을 그리고 싶어졌다고 밝혀 따뜻함을 더했다.
3400,프로미스나인이 동물을 사랑하는 마음을 담아 그린 그림은 이날 방송에서 확인할 수 있다.
3401,뉴스엔 이해정 기자 배우 이정현이 출산 후 부기가 전혀 남지 않은 근황을 공개했다.
3402,사진 속 이정현은 쇼트 커트에 수수한 메이크업 카디건에 바지를 입고 단아한 자태를 뽐내고 있다.
3403,은은한 미소와 투명한 피부 앙증 맞은 체구까지 인형 같은 비주얼을 자랑한다.
3404,이외에도 뮤아에서는 ‘남자 아이돌 솔로곡 모음’ ‘여자 아이돌 솔로곡 모음’ ‘숨겨진 청량 맛집 아이돌 수록곡’ 등 다양한 아이돌 음악을 모아 들을 수 있는 채널을 제공 중이다.
3405,한편 ‘뮤아’는 오직 ‘음악’만을 듣기 원하는 이용자의 욕구를 충족시켜주기 위해 탄생한 라디오 서비스이며 현재 구글 플레이스토어 및 애플 앱스토어에서 다운로드할 수 있다.
3406,함소원 인스타헤럴드POP배재련 기자함소원이 연하 남편 진화를 자랑해 화제다.
3407,공개된 동영상 속에는 진화가 중국 현지인들을 대상으로 라이브 방송을 하고 있는 모습이 담겨 있어 눈길을 끈다.
3408,TV조선 아내의 맛 하차 후 최근 채널 S 진격의 할머니를 통해 복귀해 화제를 모았다.
3409,/사진이수진 인스타그램축구선수 출신 이동국의 아내 이수진이 막내아들 이시안의 근황을 공개했다.
3410,뭐든 즐길 줄 알고 열심히 배우려 하는 시안이라는 글과 함께 영상을 게재했다.
3411,특히 이시안은 날렵한 턱선 뚜렷한 이목구비 등 아이돌급 외모를 과시하고 있다.
3412,이동국 가족은 앞서 KBS 예능 프로그램 슈퍼맨이 돌아왔다(이하 슈돌)에도 출연했다.
